transaction_date,symboling,normalized-losses,make,aspiration,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,city-L/100km,horsepower-binned,diesel,gas,price_norm,horsepower_norm,body_convertible,body_hardtop,body_hatchback,body_sedan,body_wagon
2025-04-05,1,103,nissan,std,four,wagon,fwd,front,94.5,0.8178760211436809,0.8861111111111111,53.5,2037,ohc,four,97,2bbl,3.15,3.29,9.4,69.0,5200.0,31,37,7999.0,7.580645161290323,low,0,1,0.07152077851149397,0.09813084112149534,0,0,0,0,1
2025-04-06,2,168,nissan,std,two,hardtop,fwd,front,95.1,0.7803940413262855,0.8861111111111111,53.3,2008,ohc,four,97,2bbl,3.15,3.29,9.4,69.0,5200.0,31,37,8249.0,7.580645161290323,low,0,1,0.0777270244774341,0.09813084112149534,0,1,0,0,0
2025-04-07,0,106,nissan,std,four,hatchback,fwd,front,97.2,0.8332532436328689,0.9055555555555556,54.7,2324,ohc,four,120,2bbl,3.33,3.47,8.5,97.0,5200.0,27,34,8949.0,8.703703703703704,low,0,1,0.09510451318206642,0.2289719626168224,0,0,1,0,0
2025-04-08,0,106,nissan,std,four,sedan,fwd,front,97.2,0.8332532436328689,0.9055555555555556,54.7,2302,ohc,four,120,2bbl,3.33,3.47,8.5,97.0,5200.0,27,34,9549.0,8.703703703703704,low,0,1,0.10999950350032273,0.2289719626168224,0,0,0,1,0
2025-04-09,0,128,nissan,std,four,sedan,fwd,front,100.4,0.8731379144641999,0.9236111111111112,55.1,3095,ohcv,six,181,mpfi,3.43,3.27,9.0,152.0,5200.0,17,22,13499.0,13.823529411764708,medium,0,1,0.20805818976217666,0.48598130841121495,0,0,0,1,0
2025-04-10,0,108,nissan,std,four,wagon,fwd,front,100.4,0.8870735223450265,0.9236111111111112,56.1,3296,ohcv,six,181,mpfi,3.43,3.27,9.0,152.0,5200.0,17,22,14399.0,13.823529411764708,medium,0,1,0.2304006752395611,0.48598130841121495,0,0,0,0,1
2025-04-11,0,108,nissan,std,four,sedan,fwd,front,100.4,0.8870735223450265,0.9236111111111112,55.1,3060,ohcv,six,181,mpfi,3.43,3.27,9.0,152.0,5200.0,19,25,13499.0,12.36842105263158,medium,0,1,0.20805818976217666,0.48598130841121495,0,0,0,1,0
2025-04-12,3,194,nissan,std,two,hatchback,rwd,front,91.3,0.8202787121576165,0.9430555555555556,49.7,3071,ohcv,six,181,mpfi,3.43,3.27,9.0,160.0,5200.0,19,25,17199.0,12.36842105263158,high,0,1,0.2999106300580905,0.5233644859813085,0,0,1,0,0
2025-04-13,3,194,nissan,turbo,two,hatchback,rwd,front,91.3,0.8202787121576165,0.9430555555555556,49.7,3139,ohcv,six,181,mpfi,3.43,3.27,7.8,200.0,5200.0,17,23,19699.0,13.823529411764708,high,0,1,0.3619730897174917,0.7102803738317756,0,0,1,0,0
2025-04-14,1,231,nissan,std,two,hatchback,rwd,front,99.2,0.8577606919750121,0.9430555555555556,49.7,3139,ohcv,six,181,mpfi,3.43,3.27,9.0,160.0,5200.0,19,25,18399.0,12.36842105263158,high,0,1,0.32970061069460305,0.5233644859813085,0,0,1,0,0
2025-04-15,0,161,peugot,std,four,sedan,rwd,front,107.9,0.897164824603556,0.95,56.7,3020,l,four,120,mpfi,3.46,3.19,8.4,97.0,5000.0,19,24,11900.0,12.36842105263158,low,0,1,0.16836304056402362,0.2289719626168224,0,0,0,1,0
2025-04-16,0,161,peugot,turbo,four,sedan,rwd,front,107.9,0.897164824603556,0.95,56.7,3197,l,four,152,idi,3.7,3.52,21.0,95.0,4150.0,28,33,13200.0,8.392857142857142,low,1,0,0.20063551958691228,0.2196261682242991,0,0,0,1,0
2025-04-17,0,122,peugot,std,four,wagon,rwd,front,114.2,0.9557904853435848,0.95,58.7,3230,l,four,120,mpfi,3.46,3.19,8.4,97.0,5000.0,19,24,12440.0,12.36842105263158,low,0,1,0.18176853185045427,0.2289719626168224,0,0,0,0,1
2025-04-18,0,122,peugot,turbo,four,wagon,rwd,front,114.2,0.9557904853435848,0.95,58.7,3430,l,four,152,idi,3.7,3.52,21.0,95.0,4150.0,25,25,13860.0,9.4,low,1,0,0.2170200089369942,0.2196261682242991,0,0,0,0,1
2025-04-19,0,161,peugot,std,four,sedan,rwd,front,107.9,0.897164824603556,0.95,56.7,3075,l,four,120,mpfi,3.46,2.19,8.4,95.0,5000.0,19,24,15580.0,12.36842105263158,low,0,1,0.25971898118266223,0.2196261682242991,0,0,0,1,0
2025-04-20,0,161,peugot,turbo,four,sedan,rwd,front,107.9,0.897164824603556,0.95,56.7,3252,l,four,152,idi,3.7,3.52,21.0,95.0,4150.0,28,33,16900.0,8.392857142857142,low,1,0,0.29248795988282605,0.2196261682242991,0,0,0,1,0
2025-04-21,0,122,peugot,std,four,wagon,rwd,front,114.2,0.9557904853435848,0.95,56.7,3285,l,four,120,mpfi,3.46,2.19,8.4,95.0,5000.0,19,24,16695.0,12.36842105263158,low,0,1,0.2873988381907552,0.2196261682242991,0,0,0,0,1
2025-04-22,0,122,peugot,turbo,four,wagon,rwd,front,114.2,0.9557904853435848,0.95,58.7,3485,l,four,152,idi,3.7,3.52,21.0,95.0,4150.0,25,25,17075.0,9.4,low,1,0,0.2968323320589842,0.2196261682242991,0,0,0,0,1
2025-04-23,0,161,peugot,std,four,sedan,rwd,front,107.9,0.897164824603556,0.95,56.7,3075,l,four,120,mpfi,3.46,3.19,8.4,97.0,5000.0,19,24,16630.0,12.36842105263158,low,0,1,0.28578521423961073,0.2289719626168224,0,0,0,1,0
2025-04-24,0,161,peugot,turbo,four,sedan,rwd,front,107.9,0.897164824603556,0.95,56.7,3252,l,four,152,idi,3.7,3.52,21.0,95.0,4150.0,28,33,17950.0,8.392857142857142,low,1,0,0.3185541929397746,0.2196261682242991,0,0,0,1,0
2025-04-25,0,161,peugot,turbo,four,sedan,rwd,front,108.0,0.897164824603556,0.9486111111111112,56.0,3130,l,four,134,mpfi,3.61,3.21,7.0,142.0,5600.0,18,24,18150.0,13.055555555555555,medium,0,1,0.3235191897125267,0.4392523364485981,0,0,0,1,0
2025-04-26,1,119,plymouth,std,two,hatchback,fwd,front,93.7,0.7558865929841423,0.8861111111111111,50.8,1918,ohc,four,90,2bbl,2.97,3.23,9.4,68.0,5500.0,37,41,5572.0,6.351351351351353,low,0,1,0.01127054267414726,0.09345794392523366,0,0,1,0,0
2025-04-27,1,119,plymouth,turbo,two,hatchback,fwd,front,93.7,0.7558865929841423,0.8861111111111111,50.8,2128,ohc,four,98,spdi,3.03,3.39,7.6,102.0,5500.0,24,30,7957.0,9.791666666666666,medium,0,1,0.07047812918921603,0.2523364485981308,0,0,1,0,0
2025-04-28,1,154,plymouth,std,four,hatchback,fwd,front,93.7,0.7558865929841423,0.8861111111111111,50.6,1967,ohc,four,90,2bbl,2.97,3.23,9.4,68.0,5500.0,31,38,6229.0,7.580645161290323,low,0,1,0.0275805570726379,0.09345794392523366,0,0,1,0,0
2025-04-29,1,154,plymouth,std,four,sedan,fwd,front,93.7,0.8039404132628545,0.8861111111111111,50.8,1989,ohc,four,90,2bbl,2.97,3.23,9.4,68.0,5500.0,31,38,6692.0,7.580645161290323,low,0,1,0.039074524601558996,0.09345794392523366,0,0,0,1,0
2025-04-30,1,154,plymouth,std,four,sedan,fwd,front,93.7,0.8039404132628545,0.8861111111111111,50.8,2191,ohc,four,98,2bbl,2.97,3.23,9.4,68.0,5500.0,31,38,7609.0,7.580645161290323,low,0,1,0.06183903480462738,0.09345794392523366,0,0,0,1,0
2025-05-01,-1,74,plymouth,std,four,wagon,fwd,front,103.3,0.8390197020663143,0.8972222222222221,59.8,2535,ohc,four,122,2bbl,3.35,3.46,8.5,76.0,5000.0,24,30,8921.0,9.791666666666666,low,0,1,0.09440941363388114,0.13084112149532712,0,0,0,0,1
2025-05-02,3,122,plymouth,turbo,two,hatchback,rwd,front,95.9,0.8322921672272945,0.9208333333333332,50.2,2818,ohc,four,156,spdi,3.59,3.86,7.0,145.0,5000.0,19,24,12764.0,12.36842105263158,medium,0,1,0.18981182662231272,0.4532710280373831,0,0,1,0,0
2025-05-03,3,186,porsche,std,two,hatchback,rwd,front,94.5,0.8116290245074483,0.9486111111111112,50.2,2778,ohc,four,151,mpfi,3.94,3.11,9.5,143.0,5500.0,19,27,22018.0,12.36842105263158,medium,0,1,0.41954222729755225,0.44392523364485975,0,0,1,0,0
2025-05-04,3,122,porsche,std,two,hardtop,rwd,rear,89.5,0.8116290245074483,0.9027777777777778,51.6,2756,ohcf,six,194,mpfi,3.74,2.9,9.5,207.0,5900.0,17,25,32528.0,13.823529411764708,high,0,1,0.6804528077056751,0.7429906542056075,0,1,0,0,0
2025-05-05,3,122,porsche,std,two,hardtop,rwd,rear,89.5,0.8116290245074483,0.9027777777777778,51.6,2756,ohcf,six,194,mpfi,3.74,2.9,9.5,207.0,5900.0,17,25,34028.0,13.823529411764708,high,0,1,0.7176902835013157,0.7429906542056075,0,1,0,0,0
2025-05-06,3,122,porsche,std,two,convertible,rwd,rear,89.5,0.8116290245074483,0.9027777777777778,51.6,2800,ohcf,six,194,mpfi,3.74,2.9,9.5,207.0,5900.0,17,25,37028.0,13.823529411764708,high,0,1,0.7921652350925972,0.7429906542056075,1,0,0,0,0
2025-05-07,0,122,renault,std,four,wagon,fwd,front,96.1,0.8721768380586257,0.9236111111111112,55.2,2579,ohc,four,132,mpfi,3.46,3.9,8.7,104.256157635468,5125.369458128079,23,31,9295.0,10.217391304347826,medium,0,1,0.10369395759892755,0.2628792412872336,0,0,0,0,1
2025-05-08,2,122,renault,std,two,hatchback,fwd,front,96.1,0.8495915425276309,0.925,50.5,2460,ohc,four,132,mpfi,3.46,3.9,8.7,104.256157635468,5125.369458128079,23,31,9895.0,10.217391304347826,medium,0,1,0.11858894791718386,0.2628792412872336,0,0,1,0,0
2025-05-09,3,150,saab,std,two,hatchback,fwd,front,99.1,0.8966842864007688,0.9236111111111112,56.1,2658,ohc,four,121,mpfi,3.54,3.07,9.31,110.0,5250.0,21,28,11850.0,11.190476190476188,medium,0,1,0.1671217913708356,0.2897196261682243,0,0,1,0,0
2025-05-10,2,104,saab,std,four,sedan,fwd,front,99.1,0.8966842864007688,0.9236111111111112,56.1,2695,ohc,four,121,mpfi,3.54,3.07,9.3,110.0,5250.0,21,28,12170.0,11.190476190476188,medium,0,1,0.17506578620723895,0.2897196261682243,0,0,0,1,0
2025-05-11,3,150,saab,std,two,hatchback,fwd,front,99.1,0.8966842864007688,0.9236111111111112,56.1,2707,ohc,four,121,mpfi,2.54,2.07,9.3,110.0,5250.0,21,28,15040.0,11.190476190476188,medium,0,1,0.24631348989623159,0.2897196261682243,0,0,1,0,0
2025-05-12,2,104,saab,std,four,sedan,fwd,front,99.1,0.8966842864007688,0.9236111111111112,56.1,2758,ohc,four,121,mpfi,3.54,3.07,9.3,110.0,5250.0,21,28,15510.0,11.190476190476188,medium,0,1,0.257981232312199,0.2897196261682243,0,0,0,1,0
2025-05-13,3,150,saab,turbo,two,hatchback,fwd,front,99.1,0.8966842864007688,0.9236111111111112,56.1,2808,dohc,four,121,mpfi,3.54,3.07,9.0,160.0,5500.0,19,26,18150.0,12.36842105263158,high,0,1,0.3235191897125267,0.5233644859813085,0,0,1,0,0
2025-05-14,2,104,saab,turbo,four,sedan,fwd,front,99.1,0.8966842864007688,0.9236111111111112,56.1,2847,dohc,four,121,mpfi,3.54,3.07,9.0,160.0,5500.0,19,26,18620.0,12.36842105263158,high,0,1,0.3351869321284941,0.5233644859813085,0,0,0,1,0
2025-05-15,2,83,subaru,std,two,hatchback,fwd,front,93.7,0.7539644401729938,0.8805555555555555,53.7,2050,ohcf,four,97,2bbl,3.62,2.36,9.0,69.0,4900.0,31,36,5118.0,7.580645161290323,low,0,1,0.0,0.09813084112149534,0,0,1,0,0
2025-05-16,2,83,subaru,std,two,hatchback,fwd,front,93.7,0.758769822200865,0.8833333333333333,53.7,2120,ohcf,four,108,2bbl,3.62,2.64,8.7,73.0,4400.0,26,31,7053.0,9.038461538461537,low,0,1,0.04803634377637653,0.11682242990654207,0,0,1,0,0
2025-05-17,2,83,subaru,std,two,hatchback,4wd,front,93.3,0.7558865929841423,0.8861111111111111,55.7,2240,ohcf,four,108,2bbl,3.62,2.64,8.7,73.0,4400.0,26,31,7603.0,9.038461538461537,low,0,1,0.061690084901444814,0.11682242990654207,0,0,1,0,0
2025-05-18,0,102,subaru,std,four,sedan,fwd,front,97.2,0.8265257087938491,0.9083333333333334,52.5,2145,ohcf,four,108,2bbl,3.62,2.64,9.5,82.0,4800.0,32,37,7126.0,7.34375,low,0,1,0.049848567598431065,0.15887850467289721,0,0,0,1,0
2025-05-19,0,102,subaru,std,four,sedan,fwd,front,97.2,0.8265257087938491,0.9083333333333334,52.5,2190,ohcf,four,108,2bbl,3.62,2.64,9.5,82.0,4400.0,28,33,7775.0,8.392857142857142,low,0,1,0.06595998212601162,0.15887850467289721,0,0,0,1,0
2025-05-20,0,102,subaru,std,four,sedan,fwd,front,97.2,0.8265257087938491,0.9083333333333334,52.5,2340,ohcf,four,108,mpfi,3.62,2.64,9.0,94.0,5200.0,26,32,9960.0,9.038461538461537,low,0,1,0.12020257186832828,0.2149532710280374,0,0,0,1,0
2025-05-21,0,102,subaru,std,four,sedan,4wd,front,97.0,0.8265257087938491,0.9083333333333334,54.3,2385,ohcf,four,108,2bbl,3.62,2.64,9.0,82.0,4800.0,24,25,9233.0,9.791666666666666,low,0,1,0.1021548085993744,0.15887850467289721,0,0,0,1,0
2025-05-22,0,102,subaru,turbo,four,sedan,4wd,front,97.0,0.8265257087938491,0.9083333333333334,54.3,2510,ohcf,four,108,mpfi,3.62,2.64,7.7,111.0,4800.0,24,29,11259.0,9.791666666666666,medium,0,1,0.15245022590735313,0.294392523364486,0,0,0,1,0
2025-05-23,0,89,subaru,std,four,wagon,fwd,front,97.0,0.8337337818356559,0.9083333333333334,53.0,2290,ohcf,four,108,2bbl,3.62,2.64,9.0,82.0,4800.0,28,32,7463.0,8.392857142857142,low,0,1,0.05821458716051833,0.15887850467289721,0,0,0,0,1
2025-05-24,0,89,subaru,std,four,wagon,fwd,front,97.0,0.8337337818356559,0.9083333333333334,53.0,2455,ohcf,four,108,mpfi,3.62,2.64,9.0,94.0,5200.0,25,31,10198.0,9.4,low,0,1,0.12611091802790325,0.2149532710280374,0,0,0,0,1
2025-05-25,0,85,subaru,std,four,wagon,4wd,front,96.9,0.8342143200384431,0.9083333333333334,54.9,2420,ohcf,four,108,2bbl,3.62,2.64,9.0,82.0,4800.0,23,29,8013.0,10.217391304347826,low,0,1,0.07186832828558662,0.15887850467289721,0,0,0,0,1
2025-05-26,0,85,subaru,turbo,four,wagon,4wd,front,96.9,0.8342143200384431,0.9083333333333334,54.9,2650,ohcf,four,108,mpfi,3.62,2.64,7.7,111.0,4800.0,23,23,11694.0,10.217391304347826,medium,0,1,0.16324909388808895,0.294392523364486,0,0,0,0,1
2025-05-27,1,87,toyota,std,two,hatchback,fwd,front,95.7,0.762614127823162,0.8833333333333333,54.5,1985,ohc,four,92,2bbl,3.05,3.03,9.0,62.0,4800.0,35,39,5348.0,6.7142857142857135,low,0,1,0.005709746288664913,0.06542056074766356,0,0,1,0,0
2025-05-28,1,87,toyota,std,two,hatchback,fwd,front,95.7,0.762614127823162,0.8833333333333333,54.5,2040,ohc,four,92,2bbl,3.05,3.03,9.0,62.0,4800.0,31,38,6338.0,7.580645161290323,low,0,1,0.030286480313787778,0.06542056074766356,0,0,1,0,0
2025-05-29,1,74,toyota,std,four,hatchback,fwd,front,95.7,0.762614127823162,0.8833333333333333,54.5,2015,ohc,four,92,2bbl,3.05,3.03,9.0,62.0,4800.0,31,38,6488.0,7.580645161290323,low,0,1,0.03401022789335187,0.06542056074766356,0,0,1,0,0
2025-05-30,0,77,toyota,std,four,wagon,fwd,front,95.7,0.8154733301297453,0.8833333333333333,59.1,2280,ohc,four,92,2bbl,3.05,3.03,9.0,62.0,4800.0,31,37,6918.0,7.580645161290323,low,0,1,0.044684970954768866,0.06542056074766356,0,0,0,0,1
2025-05-31,0,81,toyota,std,four,wagon,4wd,front,95.7,0.8154733301297453,0.8833333333333333,59.1,2290,ohc,four,92,2bbl,3.05,3.03,9.0,62.0,4800.0,27,32,7898.0,8.703703703703704,low,0,1,0.06901345514125415,0.06542056074766356,0,0,0,0,1
2025-06-01,0,91,toyota,std,four,wagon,4wd,front,95.7,0.8154733301297453,0.8833333333333333,59.1,3110,ohc,four,92,2bbl,3.05,3.03,9.0,62.0,4800.0,27,32,8778.0,8.703703703703704,low,0,1,0.09085944094136339,0.06542056074766356,0,0,0,0,1
2025-06-02,0,91,toyota,std,four,sedan,fwd,front,95.7,0.7991350312349833,0.8944444444444445,53.0,2081,ohc,four,98,2bbl,3.19,3.03,9.0,70.0,4800.0,30,37,6938.0,7.833333333333332,low,0,1,0.045181470632044085,0.10280373831775702,0,0,0,1,0
2025-06-03,0,91,toyota,std,four,hatchback,fwd,front,95.7,0.7991350312349833,0.8944444444444445,52.8,2109,ohc,four,98,2bbl,3.19,3.03,9.0,70.0,4800.0,30,37,7198.0,7.833333333333332,low,0,1,0.0516359664366218,0.10280373831775702,0,0,1,0,0
2025-06-04,0,91,toyota,std,four,sedan,fwd,front,95.7,0.7991350312349833,0.8944444444444445,53.0,2275,ohc,four,110,idi,3.27,3.35,22.5,56.0,4500.0,34,36,7898.0,6.911764705882352,low,1,0,0.06901345514125415,0.03738317757009346,0,0,0,1,0
2025-06-05,0,91,toyota,std,four,hatchback,fwd,front,95.7,0.7991350312349833,0.8944444444444445,52.8,2275,ohc,four,110,idi,3.27,3.35,22.5,56.0,4500.0,38,47,7788.0,6.184210526315789,low,1,0,0.0662827069162405,0.03738317757009346,0,0,1,0,0
2025-06-06,0,91,toyota,std,four,sedan,fwd,front,95.7,0.7991350312349833,0.8944444444444445,53.0,2094,ohc,four,98,2bbl,3.19,3.03,9.0,70.0,4800.0,38,47,7738.0,6.184210526315789,low,0,1,0.06504145772305248,0.10280373831775702,0,0,0,1,0
2025-06-07,0,91,toyota,std,four,hatchback,fwd,front,95.7,0.7991350312349833,0.8944444444444445,52.8,2122,ohc,four,98,2bbl,3.19,3.03,9.0,70.0,4800.0,28,34,8358.0,8.392857142857142,low,0,1,0.08043294771858397,0.10280373831775702,0,0,1,0,0
2025-06-08,0,91,toyota,std,four,sedan,fwd,front,95.7,0.7991350312349833,0.8944444444444445,52.8,2140,ohc,four,98,2bbl,3.19,3.03,9.0,70.0,4800.0,28,34,9258.0,8.392857142857142,low,0,1,0.10277543319596841,0.10280373831775702,0,0,0,1,0
2025-06-09,1,168,toyota,std,two,sedan,rwd,front,94.5,0.810667948101874,0.8888888888888888,52.6,2169,ohc,four,98,2bbl,3.19,3.03,9.0,70.0,4800.0,29,34,8058.0,8.103448275862071,low,0,1,0.07298545255945582,0.10280373831775702,0,0,0,1,0
2025-06-10,1,168,toyota,std,two,hatchback,rwd,front,94.5,0.810667948101874,0.8888888888888888,52.6,2204,ohc,four,98,2bbl,3.19,3.03,9.0,70.0,4800.0,29,34,8238.0,8.103448275862071,low,0,1,0.07745394965493271,0.10280373831775702,0,0,1,0,0
2025-06-11,1,168,toyota,std,two,sedan,rwd,front,94.5,0.810667948101874,0.8888888888888888,52.6,2265,dohc,four,98,mpfi,3.24,3.08,9.4,112.0,6600.0,26,29,9298.0,9.038461538461537,medium,0,1,0.10376843255051885,0.29906542056074764,0,0,0,1,0
2025-06-12,1,168,toyota,std,two,hatchback,rwd,front,94.5,0.810667948101874,0.8888888888888888,52.6,2300,dohc,four,98,mpfi,3.24,3.08,9.4,112.0,6600.0,26,29,9538.0,9.038461538461537,medium,0,1,0.10972642867782137,0.29906542056074764,0,0,1,0,0
2025-06-13,2,134,toyota,std,two,hardtop,rwd,front,98.4,0.8467083133109082,0.9111111111111108,52.0,2540,ohc,four,146,mpfi,3.62,3.5,9.3,116.0,4800.0,24,30,8449.0,9.791666666666666,medium,0,1,0.08269202125018618,0.3177570093457944,0,1,0,0,0
2025-06-14,2,134,toyota,std,two,hardtop,rwd,front,98.4,0.8467083133109082,0.9111111111111108,52.0,2536,ohc,four,146,mpfi,3.62,3.5,9.3,116.0,4800.0,24,30,9639.0,9.791666666666666,medium,0,1,0.11223375204806116,0.3177570093457944,0,1,0,0,0
2025-06-15,2,134,toyota,std,two,hatchback,rwd,front,98.4,0.8467083133109082,0.9111111111111108,52.0,2551,ohc,four,146,mpfi,3.62,3.5,9.3,116.0,4800.0,24,30,9989.0,9.791666666666666,medium,0,1,0.12092249640037733,0.3177570093457944,0,0,1,0,0
2025-06-16,2,134,toyota,std,two,hardtop,rwd,front,98.4,0.8467083133109082,0.9111111111111108,52.0,2679,ohc,four,146,mpfi,3.62,3.5,9.3,116.0,4800.0,24,30,11199.0,9.791666666666666,medium,0,1,0.15096072687552753,0.3177570093457944,0,1,0,0,0
2025-06-17,2,134,toyota,std,two,hatchback,rwd,front,98.4,0.8467083133109082,0.9111111111111108,52.0,2714,ohc,four,146,mpfi,3.62,3.5,9.3,116.0,4800.0,24,30,11549.0,9.791666666666666,medium,0,1,0.15964947122784368,0.3177570093457944,0,0,1,0,0
2025-06-18,2,134,toyota,std,two,convertible,rwd,front,98.4,0.8467083133109082,0.9111111111111108,53.0,2975,ohc,four,146,mpfi,3.62,3.5,9.3,116.0,4800.0,24,30,17669.0,9.791666666666666,medium,0,1,0.3115783724740579,0.3177570093457944,1,0,0,0,0
2025-06-19,-1,65,toyota,std,four,sedan,fwd,front,102.4,0.8438250840941854,0.9236111111111112,54.9,2326,ohc,four,122,mpfi,3.31,3.54,8.7,92.0,4200.0,29,34,8948.0,8.103448275862071,low,0,1,0.09507968819820267,0.20560747663551404,0,0,0,1,0
2025-06-20,-1,65,toyota,turbo,four,sedan,fwd,front,102.4,0.8438250840941854,0.9236111111111112,54.9,2480,ohc,four,110,idi,3.27,3.35,22.5,73.0,4500.0,30,33,10698.0,7.833333333333332,low,1,0,0.13852340995978352,0.11682242990654207,0,0,0,1,0
2025-06-21,-1,65,toyota,std,four,hatchback,fwd,front,102.4,0.8438250840941854,0.9236111111111112,53.9,2414,ohc,four,122,mpfi,3.31,3.54,8.7,92.0,4200.0,27,32,9988.0,8.703703703703704,low,0,1,0.12089767141651359,0.20560747663551404,0,0,1,0,0
2025-06-22,-1,65,toyota,std,four,sedan,fwd,front,102.4,0.8438250840941854,0.9236111111111112,54.9,2414,ohc,four,122,mpfi,3.31,3.54,8.7,92.0,4200.0,27,32,10898.0,8.703703703703704,low,0,1,0.1434884067325356,0.20560747663551404,0,0,0,1,0
2025-06-23,-1,65,toyota,std,four,hatchback,fwd,front,102.4,0.8438250840941854,0.9236111111111112,53.9,2458,ohc,four,122,mpfi,3.31,3.54,8.7,92.0,4200.0,27,32,11248.0,8.703703703703704,low,0,1,0.1521771510848518,0.20560747663551404,0,0,1,0,0
2025-06-24,3,197,toyota,std,two,hatchback,rwd,front,102.9,0.8817876021143681,0.9402777777777778,52.0,2976,dohc,six,171,mpfi,3.27,3.35,9.3,161.0,5200.0,20,24,16558.0,11.75,high,0,1,0.28399781540142,0.52803738317757,0,0,1,0,0
2025-06-25,3,197,toyota,std,two,hatchback,rwd,front,102.9,0.8817876021143681,0.9402777777777778,52.0,3016,dohc,six,171,mpfi,3.27,3.35,9.3,161.0,5200.0,19,24,15998.0,12.36842105263158,high,0,1,0.2700958244377141,0.52803738317757,0,0,1,0,0
2025-06-26,-1,90,toyota,std,four,sedan,rwd,front,104.5,0.9024507448342144,0.9236111111111112,54.1,3131,dohc,six,171,mpfi,3.27,3.35,9.2,156.0,5200.0,20,24,15690.0,11.75,high,0,1,0.2624497294076759,0.5046728971962617,0,0,0,1,0
2025-06-27,-1,122,toyota,std,four,wagon,rwd,front,104.5,0.9024507448342144,0.9236111111111112,54.1,3151,dohc,six,161,mpfi,3.27,3.35,9.2,156.0,5200.0,19,24,15750.0,12.36842105263158,high,0,1,0.2639392284395015,0.5046728971962617,0,0,0,0,1
2025-06-28,2,122,volkswagen,std,two,sedan,fwd,front,97.3,0.8250840941854877,0.9097222222222222,55.7,2261,ohc,four,97,idi,3.01,3.4,23.0,52.0,4800.0,37,46,7775.0,6.351351351351353,low,1,0,0.06595998212601162,0.01869158878504673,0,0,0,1,0
2025-06-29,2,122,volkswagen,std,two,sedan,fwd,front,97.3,0.8250840941854877,0.9097222222222222,55.7,2209,ohc,four,109,mpfi,3.19,3.4,9.0,85.0,5250.0,27,34,7975.0,8.703703703703704,low,0,1,0.0709249788987637,0.17289719626168226,0,0,0,1,0
2025-06-30,2,94,volkswagen,std,four,sedan,fwd,front,97.3,0.8250840941854877,0.9097222222222222,55.7,2264,ohc,four,97,idi,3.01,3.4,23.0,52.0,4800.0,37,46,7995.0,6.351351351351353,low,1,0,0.07142147857603892,0.01869158878504673,0,0,0,1,0
2025-07-01,2,94,volkswagen,std,four,sedan,fwd,front,97.3,0.8250840941854877,0.9097222222222222,55.7,2212,ohc,four,109,mpfi,3.19,3.4,9.0,85.0,5250.0,27,34,8195.0,8.703703703703704,low,0,1,0.076386475348791,0.17289719626168226,0,0,0,1,0
2025-07-02,2,94,volkswagen,std,four,sedan,fwd,front,97.3,0.8250840941854877,0.9097222222222222,55.7,2275,ohc,four,109,mpfi,3.19,3.4,9.0,85.0,5250.0,27,34,8495.0,8.703703703703704,low,0,1,0.08383397050791916,0.17289719626168226,0,0,0,1,0
2025-07-03,2,94,volkswagen,turbo,four,sedan,fwd,front,97.3,0.8250840941854877,0.9097222222222222,55.7,2319,ohc,four,97,idi,3.01,3.4,23.0,68.0,4500.0,37,42,9495.0,6.351351351351353,low,1,0,0.10865895437167966,0.09345794392523366,0,0,0,1,0
2025-07-04,2,94,volkswagen,std,four,sedan,fwd,front,97.3,0.8250840941854877,0.9097222222222222,55.7,2300,ohc,four,109,mpfi,3.19,3.4,10.0,100.0,5500.0,26,32,9995.0,9.038461538461537,low,0,1,0.1210714463035599,0.24299065420560745,0,0,0,1,0
2025-07-05,3,122,volkswagen,std,two,convertible,fwd,front,94.5,0.7654973570398848,0.8916666666666667,55.6,2254,ohc,four,109,mpfi,3.19,3.4,8.5,90.0,5500.0,24,29,11595.0,9.791666666666666,low,0,1,0.1607914204855767,0.19626168224299068,1,0,0,0,0
2025-07-06,3,256,volkswagen,std,two,hatchback,fwd,front,94.5,0.7962518020182604,0.8888888888888888,51.4,2221,ohc,four,109,mpfi,3.19,3.4,8.5,90.0,5500.0,24,29,9980.0,9.791666666666666,low,0,1,0.1206990715456035,0.19626168224299068,0,0,1,0,0
2025-07-07,0,122,volkswagen,std,four,sedan,fwd,front,100.4,0.8659298414223928,0.9291666666666668,55.1,2661,ohc,five,136,mpfi,3.19,3.4,8.5,110.0,5500.0,19,24,13295.0,12.36842105263158,medium,0,1,0.20299389305396953,0.2897196261682243,0,0,0,1,0
2025-07-08,0,122,volkswagen,turbo,four,sedan,fwd,front,100.4,0.8659298414223928,0.9291666666666668,55.1,2579,ohc,four,97,idi,3.01,3.4,23.0,68.0,4500.0,33,38,13845.0,7.121212121212121,low,1,0,0.21664763417903776,0.09345794392523366,0,0,0,1,0
2025-07-09,0,122,volkswagen,std,four,wagon,fwd,front,100.4,0.8798654493032196,0.9291666666666668,55.1,2563,ohc,four,109,mpfi,3.19,3.4,9.0,88.0,5500.0,25,31,12290.0,9.4,low,0,1,0.1780447842708902,0.1869158878504673,0,0,0,0,1
